    K_d          mu_d     log10_Kp_crack  log10_asp_crack    Kp
    30.965466    20.025721    -1.966602    -1.944824     0.050000
    58.492826    28.166480    -3.609961    -2.504395     0.050000
    58.492826    28.166480    -3.609961    -2.504395     0.050000
    30.965466    20.025721    -1.966602    -1.944824     0.050000
     6.163832     5.461494    -1.966602    -2.504395     0.050000
    21.490955     9.517026    -3.259961    -3.819824     0.050000
     9.239149     3.039874    -3.016602    -3.819824     0.050000
    50.796921    25.419320    -3.259961    -2.879395     0.050000
    50.796921    25.419320    -3.259961    -2.879395     0.050000
     9.239149     3.039874    -3.016602    -3.819824     0.050000
    43.755368    23.000364    -3.016602    -2.879395     0.050000
     7.945614     7.234317    -1.859961    -2.319824     0.050000
    62.091386    28.863425    -4.416602    -2.319824     0.050000
    45.909026    25.172197    -1.859961    -1.379395     0.050000
    45.909026    25.172197    -1.859961    -1.379395     0.050000
    62.091386    28.863425    -4.416602    -2.319824     0.050000
    62.509632    28.934508    -4.416602    -1.379395     0.050000
     8.785982     7.386580    -2.559961    -3.069824     0.050000
     3.046179     2.142239    -2.316602    -3.069824     0.050000
     0.783134     0.035423    -2.559961    -3.629395     0.050000
     0.783134     0.035423    -2.559961    -3.629395     0.050000
     3.046179     2.142239    -2.316602    -3.069824     0.050000
     0.345065     0.006837    -2.316602    -3.629395     0.050000
    62.314385    28.899982    -3.959961    -1.569824     0.050000
    62.125345    28.866016    -3.716602    -1.569824     0.050000
    61.670703    28.792121    -3.959961    -2.129395     0.050000
    61.670703    28.792121    -3.959961    -2.129395     0.050000
    62.125345    28.866016    -3.716602    -1.569824     0.050000
    61.011099    28.677315    -3.716602    -2.129395     0.050000
    55.912126    27.612127    -4.134961    -3.257324     0.050000
     0.561253     0.046967    -2.141602    -3.257324     0.050000
    62.399225    28.915165    -4.134961    -1.566895     0.050000
    62.399225    28.915165    -4.134961    -1.566895     0.050000
     0.561253     0.046967    -2.141602    -3.257324     0.050000
    48.826231    26.038693    -2.141602    -1.566895     0.050000
    56.693380    27.824962    -2.734961    -1.757324     0.050000
    61.588789    28.769421    -3.541602    -1.757324     0.050000
    15.185127    12.236249    -2.734961    -3.066895     0.050000
    15.185127    12.236249    -2.734961    -3.066895     0.050000
    61.588789    28.769421    -3.541602    -1.757324     0.050000
    46.448520    25.640699    -3.541602    -3.066895     0.050000
     8.745584     7.549300    -2.034961    -2.507324     0.050000
    43.481117    24.515849    -2.841602    -2.507324     0.050000
    15.725465    12.828342    -2.034961    -2.316895     0.050000
    15.725465    12.828342    -2.034961    -2.316895     0.050000
    43.481117    24.515849    -2.841602    -2.507324     0.050000
    48.098134    25.960105    -2.841602    -2.316895     0.050000
    62.324261    28.893534    -3.434961    -1.007324     0.050000
    62.529397    28.937145    -4.241602    -1.007324     0.050000
    30.662662    14.166042    -3.434961    -3.816895     0.050000
    30.662662    14.166042    -3.434961    -3.816895     0.050000
    62.529397    28.937145    -4.241602    -1.007324     0.050000
    55.869833    25.957648    -4.241602    -3.816895     0.050000
    58.699875    27.847406    -3.784961    -2.882324     0.050000
    49.064152    24.832929    -3.191602    -2.882324     0.050000
    47.442263    24.665289    -3.784961    -3.441895     0.050000
    47.442263    24.665289    -3.784961    -3.441895     0.050000
    49.064152    24.832929    -3.191602    -2.882324     0.050000
    24.612465    15.087983    -3.191602    -3.441895     0.050000
    56.747173    27.793135    -2.384961    -1.382324     0.050000
    43.609971    24.523835    -1.791602    -1.382324     0.050000
    46.826381    25.353953    -2.384961    -1.941895     0.050000
    46.826381    25.353953    -2.384961    -1.941895     0.050000
    43.609971    24.523835    -1.791602    -1.382324     0.050000
    22.772122    16.304537    -1.791602    -1.941895     0.050000
    15.975564     8.083061    -3.084961    -3.632324     0.050000
    49.317386    24.091708    -3.891602    -3.632324     0.050000
    47.757980    25.245745    -3.084961    -2.691895     0.050000
    47.757980    25.245745    -3.084961    -2.691895     0.050000
    49.317386    24.091708    -3.891602    -3.632324     0.050000
    59.834233    28.345508    -3.891602    -2.691895     0.050000
    62.295666    28.899176    -4.484961    -2.132324     0.050000
    42.698625    24.562272    -2.491602    -2.132324     0.050000
    62.534946    28.938841    -4.484961    -1.191895     0.050000
    62.534946    28.938841    -4.484961    -1.191895     0.050000
    42.698625    24.562272    -2.491602    -2.132324     0.050000
    59.478366    28.318701    -2.491602    -1.191895     0.050000
    58.732986    27.623343    -4.479492    -3.626465     0.050000
     0.188329     0.001511    -2.059570    -3.626465     0.050000
    59.112595    28.192021    -4.479492    -3.354004     0.050000
    59.112595    28.192021    -4.479492    -3.354004     0.050000
     0.188329     0.001511    -2.059570    -3.626465     0.050000
     0.343287     0.012315    -2.059570    -3.354004     0.050000
    56.289692    27.796929    -3.079492    -2.126465     0.050000
    59.816124    28.464153    -3.459570    -2.126465     0.050000
    59.269315    28.322576    -3.079492    -1.854004     0.050000
    59.269315    28.322576    -3.079492    -1.854004     0.050000
    59.816124    28.464153    -3.459570    -2.126465     0.050000
    61.159171    28.685353    -3.459570    -1.854004     0.050000
    14.201727     9.325572    -2.379492    -2.876465     0.050000
    33.405751    18.964518    -2.759570    -2.876465     0.050000
    21.345335    15.277503    -2.379492    -2.604004     0.050000
    21.345335    15.277503    -2.379492    -2.604004     0.050000
    33.405751    18.964518    -2.759570    -2.876465     0.050000
    38.284052    22.585125    -2.759570    -2.604004     0.050000
    62.319020    28.899074    -3.779492    -1.376465     0.050000
    62.463712    28.925980    -4.159570    -1.376465     0.050000
    62.431694    28.917628    -3.779492    -1.104004     0.050000
    62.431694    28.917628    -3.779492    -1.104004     0.050000
    62.463712    28.925980    -4.159570    -1.376465     0.050000
    62.510809    28.933715    -4.159570    -1.104004     0.050000
    56.585582    27.776867    -3.429492    -2.501465     0.050000
    51.051974    26.533924    -3.109570    -2.501465     0.050000
    61.870893    28.818161    -3.429492    -1.479004     0.050000
    61.870893    28.818161    -3.429492    -1.479004     0.050000
    51.051974    26.533924    -3.109570    -2.501465     0.050000
    61.126185    28.680024    -3.109570    -1.479004     0.050000
    56.809612    27.648432    -2.029492    -1.001465     0.050000
    51.277555    26.252939    -1.709570    -1.001465     0.050000
     0.878945     0.237789    -2.029492    -2.979004     0.050000
     0.878945     0.237789    -2.029492    -2.979004     0.050000
    51.277555    26.252939    -1.709570    -1.001465     0.050000
     0.193881     0.008294    -1.709570    -2.979004     0.050000
     9.962017     7.511656    -2.729492    -3.251465     0.050000
    49.893528    26.209836    -3.809570    -3.251465     0.050000
    47.233172    25.769220    -2.729492    -2.229004     0.050000
    47.233172    25.769220    -2.729492    -2.229004     0.050000
    49.893528    26.209836    -3.809570    -3.251465     0.050000
    61.001488    28.675132    -3.809570    -2.229004     0.050000
    62.315203    28.900326    -4.129492    -1.751465     0.050000
    51.212505    26.625629    -2.409570    -1.751465     0.050000
    54.206369    25.550491    -4.129492    -3.729004     0.050000
    54.206369    25.550491    -4.129492    -3.729004     0.050000
    51.212505    26.625629    -2.409570    -1.751465     0.050000
     0.384090     0.007408    -2.409570    -3.729004     0.050000
    55.366085    27.649943    -3.954492    -3.063965     0.050000
    55.801329    27.735627    -3.984570    -3.063965     0.050000
    53.972477    27.306171    -3.954492    -3.166504     0.050000
    53.972477    27.306171    -3.954492    -3.166504     0.050000
    55.801329    27.735627    -3.984570    -3.063965     0.050000
    54.481163    27.414060    -3.984570    -3.166504     0.050000
    56.666268    27.814865    -2.554492    -1.563965     0.050000
    57.033517    27.889980    -2.584570    -1.563965     0.050000
    55.326418    27.546154    -2.554492    -1.666504     0.050000
    55.326418    27.546154    -2.554492    -1.666504     0.050000
    57.033517    27.889980    -2.584570    -1.563965     0.050000
    55.768983    27.638923    -2.584570    -1.666504     0.050000
     0.197253     0.001105    -1.854492    -3.813965     0.050000
    22.892792    10.282215    -3.284570    -3.813965     0.050000
     0.174228     0.000678    -1.854492    -3.916504     0.050000
     0.174228     0.000678    -1.854492    -3.916504     0.050000
    22.892792    10.282215    -3.284570    -3.813965     0.050000
    21.551369     8.953633    -3.284570    -3.916504     0.050000
    56.267837    27.780780    -3.254492    -2.313965     0.050000
     9.167933     8.215581    -1.884570    -2.313965     0.050000
    55.008701    27.491392    -3.254492    -2.416504     0.050000
    55.008701    27.491392    -3.254492    -2.416504     0.050000
     9.167933     8.215581    -1.884570    -2.313965     0.050000
     5.721740     5.239619    -1.884570    -2.416504     0.050000
    41.760872    22.713034    -3.604492    -3.438965     0.050000
    13.463396     8.456354    -2.934570    -3.438965     0.050000
    60.917198    28.660090    -3.604492    -2.041504     0.050000
    60.917198    28.660090    -3.604492    -2.041504     0.050000
    13.463396     8.456354    -2.934570    -3.438965     0.050000
    55.420395    27.619975    -2.934570    -2.041504     0.050000
    40.944543    23.630793    -2.204492    -1.938965     0.050000
    62.348901    28.903864    -4.334570    -1.938965     0.050000
     0.271838     0.004831    -2.204492    -3.541504     0.050000
     0.271838     0.004831    -2.204492    -3.541504     0.050000
    62.348901    28.903864    -4.334570    -1.938965     0.050000
    57.421478    27.389351    -4.334570    -3.541504     0.050000
    42.076889    23.499105    -2.904492    -2.688965     0.050000
    12.005874     9.180970    -2.234570    -2.688965     0.050000
    61.051420    28.652774    -2.904492    -1.291504     0.050000
    61.051420    28.652774    -2.904492    -1.291504     0.050000
    12.005874     9.180970    -2.234570    -2.688965     0.050000
    55.915084    27.583953    -2.234570    -1.291504     0.050000
    62.518535    28.935610    -4.304492    -1.188965     0.050000
    62.339228    28.900312    -3.634570    -1.188965     0.050000
    61.411875    28.662543    -4.304492    -2.791504     0.050000
    61.411875    28.662543    -4.304492    -2.791504     0.050000
    62.339228    28.900312    -3.634570    -1.188965     0.050000
    57.416773    27.639688    -3.634570    -2.791504     0.050000
    61.163176    28.604941    -4.216992    -2.782715     0.050000
