    K_d          mu_d     log10_Kp_crack  log10_asp_crack    Kp
    66.175283    16.828739    -3.304834    -3.679199     0.020000
    42.039238     0.003304    -2.242432    -3.679199     0.020000
    67.748589    30.334205    -3.304834    -2.082520     0.020000
    67.748589    30.334205    -3.304834    -2.082520     0.020000
    42.039238     0.003304    -2.242432    -3.679199     0.020000
    60.754233    26.050645    -2.242432    -2.082520     0.020000
    58.919619    24.036035    -2.154834    -2.179199     0.020000
    67.858270    30.335120    -3.392432    -2.179199     0.020000
    41.198611     0.004306    -2.154834    -3.582520     0.020000
    41.198611     0.004306    -2.154834    -3.582520     0.020000
    67.858270    30.335120    -3.392432    -2.179199     0.020000
    66.901329    20.671722    -3.392432    -3.582520     0.020000
    64.726503    21.405034    -2.729834    -2.929199     0.020000
    65.401443    22.844840    -2.817432    -2.929199     0.020000
    66.995610    30.368686    -2.729834    -1.332520     0.020000
    66.995610    30.368686    -2.729834    -1.332520     0.020000
    65.401443    22.844840    -2.817432    -2.929199     0.020000
    67.266446    30.443707    -2.817432    -1.332520     0.020000
    68.380882    30.746442    -3.879834    -1.429199     0.020000
    68.403153    30.752774    -3.967432    -1.429199     0.020000
    68.238889    30.132209    -3.879834    -2.832520     0.020000
    68.238889    30.132209    -3.879834    -2.832520     0.020000
    68.403153    30.752774    -3.967432    -1.429199     0.020000
    68.287012    30.249470    -3.967432    -2.832520     0.020000
    67.946089    26.070124    -3.915771    -3.726074     0.020000
    64.566801    11.660775    -3.140869    -3.726074     0.020000
    67.948054    26.093575    -3.915771    -3.723145     0.020000
    67.948054    26.093575    -3.915771    -3.723145     0.020000
    64.566801    11.660775    -3.140869    -3.726074     0.020000
    64.588414    11.728270    -3.140869    -3.723145     0.020000
    65.813555    28.762757    -2.765772    -2.226074     0.020000
    55.165741    20.752677    -1.990869    -2.226074     0.020000
    65.816503    28.774719    -2.765772    -2.223145     0.020000
    65.816503    28.774719    -2.765772    -2.223145     0.020000
    55.165741    20.752677    -1.990869    -2.226074     0.020000
    55.178820    20.801547    -1.990869    -2.223145     0.020000
    55.366390     7.531829    -2.190771    -2.976074     0.020000
    68.095108    29.502783    -3.715869    -2.976074     0.020000
    55.404670     7.605931    -2.190771    -2.973145     0.020000
    55.404670     7.605931    -2.190771    -2.973145     0.020000
    68.095108    29.502783    -3.715869    -2.976074     0.020000
    68.095605    29.510062    -3.715869    -2.973145     0.020000
    68.059961    30.650946    -3.340771    -1.476074     0.020000
    65.943276    30.012966    -2.565869    -1.476074     0.020000
    68.061354    30.651620    -3.340771    -1.473145     0.020000
    68.061354    30.651620    -3.340771    -1.473145     0.020000
    65.943276    30.012966    -2.565869    -1.476074     0.020000
    65.951006    30.016894    -2.565869    -1.473145     0.020000
    66.900583    28.376387    -3.053272    -2.601074     0.020000
    42.589757     4.900692    -1.703369    -2.601074     0.020000
    67.978609    30.647188    -3.053272    -1.098145     0.020000
    67.978609    30.647188    -3.053272    -1.098145     0.020000
    42.589757     4.900692    -1.703369    -2.601074     0.020000
    58.114944    27.860950    -1.703369    -1.098145     0.020000
    61.618203    28.911123    -1.903272    -1.101074     0.020000
    67.671466    30.568079    -2.853369    -1.101074     0.020000
    50.545469    10.321983    -1.903272    -2.598145     0.020000
    50.545469    10.321983    -1.903272    -2.598145     0.020000
    67.671466    30.568079    -2.853369    -1.101074     0.020000
    65.998935    27.100630    -2.853369    -2.598145     0.020000
    57.509758     5.359719    -2.478271    -3.351074     0.020000
    45.628096     0.566487    -2.278369    -3.351074     0.020000
    64.372274    28.920517    -2.478271    -1.848145     0.020000
    64.372274    28.920517    -2.478271    -1.848145     0.020000
    45.628096     0.566487    -2.278369    -3.351074     0.020000
    62.184616    27.889832    -2.278369    -1.848145     0.020000
    68.192101    30.644373    -3.628271    -1.851074     0.020000
    68.011739    30.564747    -3.428369    -1.851074     0.020000
    67.835649    27.176453    -3.628271    -3.348145     0.020000
    67.835649    27.176453    -3.628271    -3.348145     0.020000
    68.011739    30.564747    -3.428369    -1.851074     0.020000
    67.443085    25.312461    -3.428369    -3.348145     0.020000
    67.720250    27.753591    -3.484522    -3.163574     0.020000
    59.575662    10.008808    -2.422119    -3.163574     0.020000
    67.861269    29.360456    -3.484522    -2.785645     0.020000
    67.861269    29.360456    -3.484522    -2.785645     0.020000
    59.575662    10.008808    -2.422119    -3.163574     0.020000
    61.593738    18.216368    -2.422119    -2.785645     0.020000
    63.493933    28.971413    -2.334522    -1.663574     0.020000
    68.191534    30.673384    -3.572119    -1.663574     0.020000
    65.064783    29.840200    -2.334522    -1.285645     0.020000
    65.064783    29.840200    -2.334522    -1.285645     0.020000
    68.191534    30.673384    -3.572119    -1.663574     0.020000
    68.295338    30.726104    -3.572119    -1.285645     0.020000
    35.330326     0.000505    -1.759521    -3.913574     0.020000
    36.957390     0.001119    -1.847119    -3.913574     0.020000
    35.347579     0.001757    -1.759521    -3.535645     0.020000
    35.347579     0.001757    -1.759521    -3.535645     0.020000
    36.957390     0.001119    -1.847119    -3.913574     0.020000
    36.923222     0.001036    -1.847119    -3.535645     0.020000
    66.418222    28.606076    -2.909521    -2.413574     0.020000
    66.788867    28.988916    -2.997119    -2.413574     0.020000
    66.701666    29.782032    -2.909521    -2.035645     0.020000
    66.701666    29.782032    -2.909521    -2.035645     0.020000
    66.788867    28.988916    -2.997119    -2.413574     0.020000
    67.022989    29.961684    -2.997119    -2.035645     0.020000
    66.092435    17.711681    -3.197021    -3.538574     0.020000
    68.006344    27.180888    -3.859619    -3.538574     0.020000
    67.411418    29.642063    -3.197021    -2.410645     0.020000
    67.411418    29.642063    -3.197021    -2.410645     0.020000
    68.006344    27.180888    -3.859619    -3.538574     0.020000
    68.262354    30.528854    -3.859619    -2.410645     0.020000
    57.306227    24.248809    -2.047022    -2.038574     0.020000
    65.691379    29.206446    -2.709619    -2.038574     0.020000
    39.920711     0.001096    -2.047022    -3.910645     0.020000
    39.920711     0.001096    -2.047022    -3.910645     0.020000
    65.691379    29.206446    -2.709619    -2.038574     0.020000
    44.975651     0.025274    -2.709619    -3.910645     0.020000
    64.021384    21.969151    -2.622021    -2.788574     0.020000
    67.489606    28.552553    -3.284619    -2.788574     0.020000
    65.830204    29.839031    -2.622021    -1.660645     0.020000
    65.830204    29.839031    -2.622021    -1.660645     0.020000
    67.489606    28.552553    -3.284619    -2.788574     0.020000
    67.903230    30.573745    -3.284619    -1.660645     0.020000
    68.371301    30.746220    -3.772022    -1.288574     0.020000
    63.173685    29.292883    -2.134619    -1.288574     0.020000
    68.099412    29.181449    -3.772022    -3.160645     0.020000
    68.099412    29.181449    -3.772022    -3.160645     0.020000
    63.173685    29.292883    -2.134619    -1.288574     0.020000
    49.744106     2.617766    -2.134619    -3.160645     0.020000
    68.230124    30.272794    -3.843897    -2.694824     0.020000
    68.071567    29.980517    -3.643994    -2.694824     0.020000
    68.324298    30.712453    -3.843897    -1.754395     0.020000
    68.324298    30.712453    -3.843897    -1.754395     0.020000
    68.071567    29.980517    -3.643994    -2.694824     0.020000
    68.220299    30.672388    -3.643994    -1.754395     0.020000
    67.136826    30.424577    -2.693897    -1.194824     0.020000
    66.359397    30.217388    -2.493994    -1.194824     0.020000
    63.237427    14.191021    -2.693897    -3.254395     0.020000
    63.237427    14.191021    -2.693897    -3.254395     0.020000
    66.359397    30.217388    -2.493994    -1.194824     0.020000
    59.949478     9.024829    -2.493994    -3.254395     0.020000
    40.868179     0.011105    -2.118896    -3.444824     0.020000
    65.677824    17.369692    -3.068994    -3.444824     0.020000
    64.737085    29.788977    -2.118896    -1.004395     0.020000
    64.737085    29.788977    -2.118896    -1.004395     0.020000
    65.677824    17.369692    -3.068994    -3.444824     0.020000
    68.064506    30.669070    -3.068994    -1.004395     0.020000
    67.763718    30.402331    -3.268896    -1.944824     0.020000
    55.061801    23.415654    -1.918994    -1.944824     0.020000
    67.547909    29.585959    -3.268896    -2.504395     0.020000
    67.547909    29.585959    -3.268896    -2.504395     0.020000
    55.061801    23.415654    -1.918994    -1.944824     0.020000
    51.768321    13.240545    -1.918994    -2.504395     0.020000
    60.414675     5.239936    -2.981396    -3.819824     0.020000
    47.310211     0.325804    -2.781494    -3.819824     0.020000
    66.409776    25.589816    -2.981396    -2.879395     0.020000
    66.409776    25.589816    -2.981396    -2.879395     0.020000
    47.310211     0.325804    -2.781494    -3.819824     0.020000
    65.220979    23.028476    -2.781494    -2.879395     0.020000
    50.186075    15.491254    -1.831397    -2.319824     0.020000
    68.305008    30.606099    -3.931494    -2.319824     0.020000
    57.498028    27.386083    -1.831397    -1.379395     0.020000
    57.498028    27.386083    -1.831397    -1.379395     0.020000
    68.305008    30.606099    -3.931494    -2.319824     0.020000
    68.400696    30.752889    -3.931494    -1.379395     0.020000
    60.111998    12.310074    -2.406397    -3.069824     0.020000
    55.267286     7.041798    -2.206494    -3.069824     0.020000
    43.429647     0.016465    -2.406397    -3.629395     0.020000
    43.429647     0.016465    -2.406397    -3.629395     0.020000
    55.267286     7.041798    -2.206494    -3.069824     0.020000
    41.719438     0.004284    -2.206494    -3.629395     0.020000
    68.205732    30.687250    -3.556396    -1.569824     0.020000
    68.033161    30.632503    -3.356494    -1.569824     0.020000
    68.068859    30.504504    -3.556396    -2.129395     0.020000
    68.068859    30.504504    -3.556396    -2.129395     0.020000
    68.033161    30.632503    -3.356494    -1.569824     0.020000
    67.817889    30.344180    -3.356494    -2.129395     0.020000
    67.988121    28.363351    -3.700146    -3.257324     0.020000
    40.431986     0.048374    -2.062744    -3.257324     0.020000
    68.289830    30.714035    -3.700146    -1.566895     0.020000
    68.289830    30.714035    -3.700146    -1.566895     0.020000
    40.431986     0.048374    -2.062744    -3.257324     0.020000
    60.310737    27.993764    -2.062744    -1.566895     0.020000
